Ticker,ATR,ATRP,TRP,RSI,RelStrength,VolRegime,RVol,Spy_RVol,OBV_Score,Spy_OBV_Score,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
ORLY,1.29538102,0.01596884,0.01910766,51.98339018,-0.02952475,0.69134687,0.83990130,0.98164851,0.87856011,1.05405093,0.01001809,0.01034517,0.01602330,0.02448324,-0.04103761,0.00000000,368964569.54999995,0.00000000,64074969.38559001,True,True
HCA,7.27268522,0.02360196,0.01424033,50.41566420,0.01478506,0.64813413,0.92007226,0.98164851,1.78773886,1.05405093,0.00326565,0.01523818,0.02519580,0.04265513,0.00274655,0.00000000,368563076.23199999,0.00000000,64074969.38559001,True,True
DHI,3.76904242,0.02583040,0.01801049,53.42708792,0.01227610,0.64239307,1.24675376,0.98164851,2.57073627,1.05405093,0.00715775,0.03136177,0.08152480,0.07272300,0.00026735,0.00000000,365195754.58950001,0.00000000,64074969.38559001,True,True
NOC,8.51374064,0.01795591,0.01258470,56.85126811,0.01154473,1.06186950,1.62682007,0.98164851,0.47690855,1.05405093,0.00247369,0.01446990,0.05164785,0.03070505,-0.00045535,0.00000000,362465123.05599999,0.00000000,64074969.38559001,True,True
SOFI,0.79593379,0.04823841,0.03333333,60.42168576,-0.01077658,0.73476644,1.08222986,0.98164851,0.59129555,1.05405093,0.01226994,0.13793103,0.16607774,0.16772824,-0.02251185,0.00000000,361873464.50000000,0.00000000,64074969.38559001,True,True
CHTR,9.21624227,0.02622945,0.01966588,47.19124832,-0.06172255,0.59756914,1.24165474,0.98164851,0.88326641,1.05405093,0.01352833,0.01466979,0.04921019,0.00578217,-0.07285345,0.00000000,361828972.00000000,0.00000000,64074969.38559001,True,True
VWO,0.45552197,0.01070124,0.01484006,46.83816671,-0.01761563,0.95287286,0.76576487,0.98164851,-0.71372051,1.05405093,0.00828568,0.01836625,0.02312457,-0.00273405,-0.02926977,0.00000000,359472725.04025000,0.00000000,64074969.38559001,True,True
XLC,1.34542200,0.01398286,0.01345051,49.80902548,-0.02481497,0.88880337,0.68056080,0.98164851,0.31286322,1.05405093,0.00870012,0.01947094,0.01649195,0.00113099,-0.03638370,0.00000000,357864302.49759996,0.00000000,64074969.38559001,True,True
URI,21.41859179,0.02802897,0.02853333,59.67236866,0.02007635,0.80134425,1.53228984,0.98164851,2.46286646,1.05405093,0.01792860,0.05636702,0.14913374,0.11766702,0.00797506,0.00000000,353171059.59000003,0.00000000,64074969.38559001,True,True
APP,20.13032800,0.05880215,0.04492610,55.36940907,0.00723915,0.64262010,1.03969689,0.98164851,0.45231495,1.05405093,0.03111352,0.06618082,0.07491836,0.00163848,-0.00470985,0.00000000,351294207.50000000,0.00000000,64074969.38559001,True,True
ICE,2.33613384,0.01584464,0.01428378,47.54392012,-0.02380718,0.86910018,1.08550940,0.98164851,1.10777321,1.05405093,-0.00745219,0.02657652,0.04418524,-0.00153724,-0.03538787,0.00000000,351140248.82650000,0.00000000,64074969.38559001,True,True
FBTC,3.76695533,0.04109705,0.05487672,61.98460350,0.00324927,0.64447947,1.23699570,0.98164851,0.65461168,1.05405093,0.04503477,0.08846930,0.10847745,0.07733898,-0.00865239,0.00000000,350161772.00000000,0.00000000,64074969.38559001,True,True
VUG,7.09330612,0.01713264,0.01719228,52.44634944,-0.01557351,1.01471977,1.16188365,0.98164851,-0.83188906,1.05405093,0.01318040,0.02991565,0.02106634,0.01530724,-0.02725188,0.00000000,350008226.34000003,0.00000000,64074969.38559001,True,True
JNK,0.34789725,0.00385266,0.00165891,60.92126713,0.01607545,0.97585652,1.12009323,0.98164851,2.22158982,1.05405093,0.00083014,0.01121740,0.01164222,0.00730993,0.00402162,0.00000000,349639495.58300000,0.00000000,64074969.38559001,True,True
B,0.42137995,0.02662530,0.05187568,48.50496355,-0.00965817,0.86948328,0.93742647,0.98164851,1.42661353,1.05405093,0.01587393,0.02695495,0.01780776,0.00187381,-0.02140671,0.00000000,344023979.81730002,0.00000000,64074969.38559001,True,True
TT,7.73674540,0.02002310,0.01223113,53.45103498,-0.01131507,0.47665036,1.81415774,0.98164851,2.51928037,1.05405093,0.00084701,0.01693082,0.03200519,0.04105865,-0.02304396,0.00000000,342688884.83550000,0.00000000,64074969.38559001,True,True
MMC,3.27588507,0.01546359,0.01082395,51.74230424,0.02202583,1.17100997,1.05296287,0.98164851,0.93722668,1.05405093,-0.00489929,0.00871847,0.02926815,0.01840724,0.00990141,0.00000000,340940252.31599998,0.00000000,64074969.38559001,True,True
RCL,6.38338117,0.02673757,0.04218361,62.78061213,0.00938422,0.78453601,1.50379983,0.98164851,1.51319252,1.05405093,0.03656652,0.05258471,0.06547954,0.05584794,-0.00259022,0.00000000,339797847.29600000,0.00000000,64074969.38559001,True,True
MUB,0.37949833,0.00368803,0.00301263,47.33185194,0.00277687,1.01026896,0.63474652,0.98164851,0.21250132,1.05405093,0.00225971,0.00834901,0.00548178,-0.00421925,-0.00911918,0.00000000,339280311.41649997,0.00000000,64074969.38559001,True,True
WDC,1.62317512,0.03314422,0.03905205,52.99946538,0.00797554,0.72889963,1.40229835,0.98164851,1.02646354,1.05405093,0.01229477,0.03665860,0.03533926,0.05123620,-0.00398219,0.00000000,338131453.99065006,0.00000000,64074969.38559001,True,True
DKNG,1.56409970,0.03980910,0.03219649,50.03966427,0.01329505,0.84114490,0.84789831,0.98164851,1.10959618,1.05405093,-0.00982863,-0.01775000,-0.00506457,0.08266740,0.00127421,0.00000000,336724614.00000000,0.00000000,64074969.38559001,True,True
NU,0.42350225,0.03673046,0.02775369,52.69880619,-0.00609677,0.79898608,0.73225368,0.98164851,0.96526263,1.05405093,0.02216312,0.05682860,0.05296804,0.08466604,-0.01788756,0.00000000,336395360.00000000,0.00000000,64074969.38559001,True,True
UPRO,3.37595287,0.03661733,0.03641176,53.65500710,-0.04206534,0.74494950,0.71930944,0.98164851,0.74476273,1.05405093,0.02816094,0.07804516,0.08634764,0.05915838,-0.05342943,0.00000000,336344878.95899999,0.00000000,64074969.38559001,True,True
VNQ,1.39185111,0.01613615,0.00680411,50.21124231,-0.02048679,0.54180883,0.80470359,0.98164851,0.16614643,1.05405093,-0.00066964,0.02586038,0.04792503,0.01540350,-0.03210687,0.00000000,332746871.50559998,0.00000000,64074969.38559001,True,True
ADSK,6.56632688,0.02252986,0.02117001,45.88008003,-0.03260515,0.48639008,1.03772539,0.98164851,-0.55893132,1.05405093,0.00472284,0.01596542,0.02277513,-0.00637529,-0.04408147,0.00000000,331973173.00000000,0.00000000,64074969.38559001,True,True
MRNA,2.80310253,0.08229896,0.03493834,34.88149945,-0.17617331,1.34721269,0.66986950,0.98164851,-1.11185099,1.05405093,0.00888626,-0.01160766,-0.19384615,-0.18904762,-0.18594646,0.00000000,331499644.00000000,0.00000000,64074969.38559001,True,True
COF,4.50723827,0.02390284,0.02749185,61.89438233,0.04404130,0.97210228,1.42395543,0.98164851,1.70732150,1.05405093,0.01342527,0.03383335,0.08944841,0.06860517,0.03165572,0.00000000,330950381.95099998,0.00000000,64074969.38559001,True,True
ULTA,13.39906278,0.03308329,0.03701143,43.61345161,-0.03511767,1.28717370,0.92313232,0.98164851,-0.82550092,1.05405093,-0.02012919,0.00235114,-0.03160940,-0.05627272,-0.04656418,0.00000000,330733789.00000000,0.00000000,64074969.38559001,True,True
PSX,2.58644012,0.02226427,0.01858483,56.75321922,0.04890736,0.40231394,0.90162805,0.98164851,1.80713733,1.05405093,0.00751932,0.02779842,0.05792786,0.05349548,0.03646405,0.00000000,330711928.64649999,0.00000000,64074969.38559001,True,True
JD,1.26234654,0.03332207,0.09794843,63.75850128,0.07513758,1.32310694,3.68945174,0.98164851,1.25052153,1.05405093,0.10107337,0.12262485,0.17824963,0.13935121,0.06238309,0.00000000,329421259.77020001,0.00000000,64074969.38559001,True,True
SO,1.29471799,0.01594808,0.01358777,53.62398239,0.03697207,0.63556203,1.31604195,0.98164851,2.46415710,1.05405093,0.00011950,0.02254727,0.03172705,0.02229876,0.02467035,0.00000000,329417651.43595004,0.00000000,64074969.38559001,True,True
PH,12.89061148,0.01944297,0.01973164,58.76096968,0.00557769,0.38126795,1.27680353,0.98164851,2.36052711,1.05405093,0.01639736,0.03469931,0.06256851,0.06344626,-0.00635159,0.00000000,329326368.05100000,0.00000000,64074969.38559001,True,True
USB,1.23284644,0.02661804,0.02832918,47.26290688,-0.03712942,1.63853512,1.75906080,0.98164851,1.37665950,1.05405093,0.00686954,-0.01426790,0.02068421,0.01044562,-0.04855207,0.00000000,326713215.88819999,0.00000000,64074969.38559001,True,True
AZN,1.08300361,0.01660829,0.01786881,50.73552357,0.01765810,1.07823299,1.10797124,0.98164851,-0.77115319,1.05405093,-0.00463273,0.01881592,-0.00611948,0.01092806,0.00558551,0.00000000,325833540.33885002,0.00000000,64074969.38559001,True,True
AON,5.85100722,0.01607543,0.01144319,55.91537749,0.02436928,1.19390782,1.02300229,0.98164851,-0.55887770,1.05405093,-0.00526920,0.00970669,0.04766675,0.03152340,0.01221706,0.00000000,323238270.82400000,0.00000000,64074969.38559001,True,True
TEAM,8.79147920,0.03483705,0.03312728,51.23118213,-0.08162926,0.99388397,0.66077071,0.98164851,-0.08782794,1.05405093,-0.00743363,0.02418831,0.04113206,0.04113206,-0.09252400,0.00000000,320796250.00000000,0.00000000,64074969.38559001,True,True
MAR,4.79983409,0.01748573,0.01298725,48.35319526,-0.03406717,0.50893692,1.43342813,0.98164851,-0.69882931,1.05405093,0.00427319,0.00271042,0.02371132,0.00994492,-0.04552614,0.00000000,318549765.38749999,0.00000000,64074969.38559001,True,True
ZS,6.45680767,0.03442162,0.03070690,47.16563120,-0.07131745,0.82241751,0.78060087,0.98164851,0.55995625,1.05405093,0.00015996,0.01564784,-0.01263291,0.03258835,-0.08233452,0.00000000,318226470.00000000,0.00000000,64074969.38559001,True,True
QQQM,3.60494887,0.01687797,0.01988398,54.45298716,-0.01731549,0.94220040,0.78846291,0.98164851,-1.02335877,1.05405093,0.01685805,0.03284380,0.02839301,0.02251957,-0.02897319,0.00000000,317781518.98000002,0.00000000,64074969.38559001,True,True
FTNT,2.52693469,0.02681667,0.02345325,47.78572040,-0.02851180,0.62897073,1.16314044,0.98164851,1.22143476,1.05405093,0.00191388,0.01881284,-0.00348985,-0.00548813,-0.04003667,0.00000000,316620751.50000000,0.00000000,64074969.38559001,True,True
EL,2.55801962,0.03343353,0.01913591,58.93941092,-0.00974344,1.32821216,0.97800906,0.98164851,-0.47157816,1.05405093,-0.00269041,0.05401310,0.06004129,0.05244725,-0.02149096,0.00000000,315514335.82950002,0.00000000,64074969.38559001,True,True
WM,2.81969520,0.01351691,0.01152897,58.75891953,0.01234039,0.74548124,0.98140807,0.98164851,2.09122805,1.05405093,0.00331866,0.02191229,0.02151696,0.05569866,0.00033088,0.00000000,313244869.05050004,0.00000000,64074969.38559001,True,True
DVN,0.99501768,0.02694984,0.02397816,68.90531739,0.17844844,1.04248917,0.86100550,0.98164851,1.24168947,1.05405093,-0.01223170,0.02071221,0.05446076,0.13622963,0.16446837,0.00000000,310303704.16129994,0.00000000,64074969.38559001,True,True
TTD,3.97042731,0.03191149,0.03673043,51.93905310,-0.05078229,0.74378755,0.98784766,0.98164851,0.19503111,1.05405093,0.02962595,0.06560466,0.04730640,0.05682494,-0.06204297,0.00000000,309595635.00000000,0.00000000,64074969.38559001,True,True
TFC,1.06598374,0.02347661,0.05813303,67.79177513,0.06474052,1.24171804,2.34006099,0.98164851,1.96458289,1.05405093,0.05936041,0.08517457,0.11383891,0.09970065,0.05210938,0.00000000,309133787.62460005,0.00000000,64074969.38559001,True,True
LEN,3.83790096,0.02848819,0.02168959,47.15434887,-0.05714165,0.44690817,1.17429929,0.98164851,1.30778673,1.05405093,0.00604137,0.04704429,0.09246089,0.05335627,-0.06832689,0.00000000,308997286.73350000,0.00000000,64074969.38559001,True,True
HLT,4.17695733,0.01697612,0.00859585,50.00260766,-0.01355279,0.68601753,1.05014461,0.98164851,-0.69200896,1.05405093,-0.00015848,0.00669771,0.02459795,0.00608026,-0.02525513,0.00000000,307908878.66500002,0.00000000,64074969.38559001,True,True
SE,3.58694973,0.03116918,0.03388947,61.00987012,0.01615564,1.02703857,0.92020163,0.98164851,1.19556395,1.05405093,0.03090567,0.04201376,0.06270200,0.09735863,0.00410086,0.00000000,307708317.50000000,0.00000000,64074969.38559001,True,True
CRH,1.74706638,0.01801302,0.02915585,61.30954389,0.00736801,1.10105276,1.35779307,0.98164851,1.56304315,1.05405093,0.02259665,0.05459043,0.06504652,0.05436344,-0.00458251,0.00000000,307116348.10434997,0.00000000,64074969.38559001,True,True
BDX,4.61727099,0.01987179,0.01285114,65.30264684,0.05567688,1.38833119,1.05336730,0.98164851,1.23779298,1.05405093,0.00456990,0.00669824,0.01587517,0.04807979,0.04315326,0.00000000,306329618.13050002,0.00000000,64074969.38559001,True,True
HOOD,2.56837503,0.05334112,0.06625130,69.64721733,0.12796451,0.85689779,1.99874838,0.98164851,2.83007381,1.05405093,0.04492188,0.15301724,0.20134731,0.22084178,0.11458333,0.00000000,305866828.00000000,0.00000000,64074969.38559001,True,True
DUK,1.68979868,0.01602525,0.01327694,52.96573363,0.02914395,1.01294443,0.95658534,0.98164851,1.59695687,1.05405093,0.00183368,0.02255625,0.03201370,0.01335819,0.01693509,0.00000000,302751675.67299998,0.00000000,64074969.38559001,True,True
GBTC,3.41057345,0.04106651,0.05466586,61.73577507,0.00032207,0.65730379,1.20698202,0.98164851,1.18770523,1.05405093,0.04386626,0.08604682,0.10615344,0.07563787,-0.01154487,0.00000000,301966869.00000000,0.00000000,64074969.38559001,True,True
KVUE,0.39899723,0.01969365,0.01492582,38.63247838,-0.03247350,1.04516030,1.08049668,0.98164851,-1.13277027,1.05405093,-0.00424641,0.00332789,0.01199295,-0.00845691,-0.04395138,0.00000000,301067727.20400000,0.00000000,64074969.38559001,True,True
VTV,1.81385120,0.01060992,0.00846992,60.04544848,0.01932141,0.22247242,1.13246340,0.98164851,2.50336618,1.05405093,0.00564121,0.02415442,0.04143619,0.03324106,0.00722909,0.00000000,298920309.41149998,0.00000000,64074969.38559001,True,True
MNST,1.06944166,0.02163986,0.01922299,31.99227006,-0.04280739,0.89766568,2.17081975,0.98164851,-2.01335889,1.05405093,-0.00463243,-0.01357285,-0.00643345,-0.05524756,-0.05416268,0.00000000,298832251.00000000,0.00000000,64074969.38559001,True,True
ROST,3.04515771,0.02064332,0.01696122,45.12226019,0.00680474,0.49800565,1.31153281,0.98164851,-1.43469385,1.05405093,0.00100431,0.00020341,-0.01707146,-0.02260726,-0.00513910,0.00000000,298718270.15750003,0.00000000,64074969.38559001,True,True
EW,1.71792859,0.02461921,0.01691029,36.55430022,-0.04454409,1.03243464,0.96170350,0.98164851,-2.18226703,1.05405093,-0.00114515,-0.01773649,-0.04957777,-0.03871057,-0.05587877,0.00000000,298593375.00000000,0.00000000,64074969.38559001,True,True
DG,2.37223037,0.03527512,0.02776233,30.99242832,-0.07261038,0.95137124,0.81813088,0.98164851,-1.63094226,1.05405093,-0.01184039,-0.01354933,-0.04091924,-0.08797431,-0.08361211,0.00000000,298344183.19950002,0.00000000,64074969.38559001,True,True
HSY,4.39656648,0.02970332,0.02028159,29.01061662,-0.13184609,1.11892343,1.02432703,0.98164851,-1.93911536,1.05405093,-0.00746999,-0.01571363,-0.03369305,-0.09432115,-0.14214510,0.00000000,298121940.34899998,0.00000000,64074969.38559001,True,True
IGV,2.05299009,0.02046441,0.02073365,47.91343266,-0.05037512,0.65481424,0.62092334,0.98164851,-0.09194203,1.05405093,0.00976346,0.02987373,0.03199259,0.00410369,-0.06164063,0.00000000,296759723.50000000,0.00000000,64074969.38559001,True,True
VALE,0.19559420,0.02350818,0.03355785,49.01149141,-0.00578815,0.57028935,1.80754597,0.98164851,2.97864925,1.05405093,0.01938486,0.03712337,0.05176494,0.00675667,-0.01758260,0.00000000,295224081.86108506,0.00000000,64074969.38559001,True,True
APO,4.77248370,0.02898158,0.01856406,51.45852523,-0.05138954,0.73936931,0.44084823,0.98164851,0.54509033,1.05405093,0.00644795,0.04807821,0.07465053,0.00681715,-0.06264302,0.00000000,293720889.32150000,0.00000000,64074969.38559001,True,True
DXCM,3.02559164,0.03585674,0.02891680,63.45085919,0.11756351,1.08827945,1.48282193,0.98164851,0.51941786,1.05405093,-0.00542197,0.06580776,0.08513374,0.07490446,0.10430572,0.00000000,292467644.50000000,0.00000000,64074969.38559001,True,True
JCI,1.63223104,0.02027999,0.01343359,53.90030443,-0.01817926,0.63606191,1.23076073,0.98164851,1.27835635,1.05405093,0.00845129,0.01159469,0.03152844,0.02773887,-0.02982671,0.00000000,290987962.93519998,0.00000000,64074969.38559001,True,True
DECK,5.82012794,0.02772678,0.02205707,59.55646974,0.00620539,0.94110500,0.82582871,0.98164851,1.28568845,1.05405093,0.00811642,0.01828854,0.01161446,0.02625403,-0.00573134,0.00000000,290727525.00000000,0.00000000,64074969.38559001,True,True
GD,4.34342465,0.01653441,0.01004987,51.50243150,0.01967181,0.78743103,1.02246746,0.98164851,1.24897423,1.05405093,-0.00276745,0.01118622,0.03356154,0.02710776,0.00757532,0.00000000,290489464.62399995,1.00000000,64074969.38559001,True,True
PNC,4.99210418,0.02586154,0.02850823,55.05235243,0.01022094,1.19911465,2.05091604,0.98164851,0.00305555,1.05405093,0.01017861,0.02282157,0.05902684,0.04590944,-0.00176343,0.00000000,288385903.22100002,0.00000000,64074969.38559001,True,True
COR,4.08809975,0.01701978,0.01900523,64.16671218,0.06586291,1.09208455,1.33080288,0.98164851,1.93462723,1.05405093,0.00481918,0.00833291,0.02481430,0.07702483,0.05321845,0.00000000,285510543.59650004,0.00000000,64074969.38559001,True,True
FANG,3.90835815,0.02230722,0.01321302,67.79203102,0.14732204,0.57388509,0.85579562,0.98164851,1.40590670,1.05405093,0.00591933,0.01407032,0.03095707,0.08034481,0.13371122,0.00000000,285095812.32300001,0.00000000,64074969.38559001,True,True
MCO,9.35904171,0.01981802,0.01416414,51.11037687,-0.01561159,0.59494058,1.29467744,0.98164851,-0.03215328,1.05405093,-0.00657586,0.02868787,0.05088310,0.00636531,-0.02728950,0.00000000,283227099.19099998,0.00000000,64074969.38559001,True,True
SHV,0.02499957,0.00023602,0.00045316,99.86487601,0.01603426,1.38845058,1.82283608,0.98164851,2.18006465,1.05405093,0.00045336,0.00072747,0.00100173,0.00191069,0.00398093,0.00000000,282972160.92350000,0.00000000,64074969.38559001,True,True
AIG,1.43459995,0.01951383,0.01451499,61.14522059,0.05411891,0.78234764,1.15758272,0.98164851,1.61986741,1.05405093,0.00643283,0.03443953,0.06510555,0.02891200,0.04161377,0.00000000,282670932.78859997,0.00000000,64074969.38559001,True,True
PINS,1.08095750,0.03540640,0.02030789,49.74526726,0.01968743,0.80354337,0.87521881,0.98164851,-1.14421555,1.05405093,0.00460678,0.02484055,-0.00424005,-0.00163506,0.00759076,0.00000000,278648828.50000000,0.00000000,64074969.38559001,True,True
HUBS,18.80209071,0.02669083,0.02658140,49.28969435,-0.04553804,0.82730961,1.36348800,0.98164851,1.04336497,1.05405093,-0.01796941,0.00135041,0.00011358,0.01005119,-0.05686093,0.00000000,278255352.00000000,1.00000000,64074969.38559001,True,True
LNG,5.49484023,0.02194022,0.02476781,84.96905212,0.21494803,1.48667965,1.62580553,0.98164851,1.65755748,1.05405093,-0.00354901,0.03978179,0.12228107,0.14578644,0.20053496,0.00000000,277614802.65050000,0.00000000,64074969.38559001,True,True
STZ,6.66724484,0.03709238,0.02322153,22.44351027,-0.19919984,0.48339013,1.00035684,0.98164851,-1.80710639,1.05405093,-0.00141110,0.01158203,0.01375001,-0.17190178,-0.20869982,0.00000000,276969947.17149997,0.00000000,64074969.38559001,True,True
IWD,2.06204122,0.01096411,0.00950168,60.15256622,0.01935509,0.21213614,0.72820828,0.98164851,2.41523199,1.05405093,0.00710055,0.02494346,0.04308858,0.03637496,0.00726237,0.00000000,276711784.42250001,0.00000000,64074969.38559001,True,True
SNAP,0.66558321,0.06128759,0.07366483,42.03333635,-0.03083067,1.24760579,1.55050502,0.98164851,-2.30318582,1.05405093,-0.03208556,-0.04232804,-0.12910986,-0.03380783,-0.04232804,0.00000000,276679902.00000000,0.00000000,64074969.38559001,True,True
SHY,0.08253673,0.00104464,0.00060879,63.88226289,0.01522043,1.01822507,0.55132948,0.98164851,1.29726850,1.05405093,-0.00024295,0.00256574,0.00305577,0.00146398,0.00317676,0.00000000,276458460.55780005,0.00000000,64074969.38559001,True,True
USHY,0.13841460,0.00398428,0.00215025,63.01172163,0.01704389,0.90756924,0.97965964,0.98164851,2.37345622,1.05405093,0.00188610,0.01169824,0.01307601,0.00895391,0.00497858,0.00000000,273343373.12094998,0.00000000,64074969.38559001,True,True
O,0.90485019,0.01752577,0.01190206,56.53118407,0.01777751,0.79581274,0.94377392,0.98164851,1.85914359,1.05405093,0.00073267,0.02765714,0.05709319,0.03840283,0.00570350,0.00000000,272667642.44895005,0.00000000,64074969.38559001,True,True
EA,2.57122744,0.01819398,0.01640922,28.70819904,-0.08117530,0.51598478,1.89032173,0.98164851,-0.62628269,1.05405093,0.00424229,0.00175793,0.00816099,-0.02673462,-0.09207542,0.00000000,272104205.51400000,0.00000000,64074969.38559001,True,True
BP,0.55907140,0.01870098,0.02051159,66.20000365,0.10778672,0.71955186,1.29880193,0.98164851,0.80597921,1.05405093,-0.00283187,0.01929811,0.01278203,0.05880290,0.09464492,0.00000000,271799245.38789999,0.00000000,64074969.38559001,True,True
AFRM,3.65149876,0.06296773,0.02517675,43.37605464,-0.19453471,0.62441896,0.66309329,0.98164851,-1.51846114,1.05405093,-0.00017241,0.04769648,0.04845417,-0.07230843,-0.20409004,0.00000000,271222670.50000000,0.00000000,64074969.38559001,True,True
DLTR,2.89288981,0.04014000,0.02247815,49.94646276,0.04148564,0.64932120,0.78978448,0.98164851,0.69361778,1.05405093,0.01392797,0.02707710,-0.01138546,-0.05753890,0.02913037,0.00000000,270584504.00000000,0.00000000,64074969.38559001,True,True
RBLX,2.12529726,0.03243243,0.02014345,72.39569590,0.07919810,0.78482693,1.07769149,0.98164851,2.58315362,1.05405093,0.00413730,0.05252168,0.06001294,0.11369816,0.06639544,0.00000000,269872013.00000000,0.00000000,64074969.38559001,True,True
EMR,2.53099007,0.02067059,0.01702819,52.97424376,-0.03199745,0.41694188,1.46524667,0.98164851,0.68687525,1.05405093,0.01005568,0.03956395,0.05587031,0.01922853,-0.04348098,0.00000000,268575672.98400003,1.00000000,64074969.38559001,True,True
TDG,26.80931600,0.02138228,0.01420470,62.50209974,0.05942495,0.71347939,0.76954196,0.98164851,0.81852158,1.05405093,0.01362211,0.03021265,0.06173205,0.06850914,0.04685687,0.00000000,268274134.34000000,0.00000000,64074969.38559001,True,True
TRV,4.72742318,0.02005891,0.01911939,45.12548182,-0.01572962,0.76699704,1.08620201,0.98164851,1.18574103,1.05405093,-0.01175775,0.01093391,0.03050721,-0.00568716,-0.02740614,0.00000000,266711238.92199999,0.00000000,64074969.38559001,True,True
ODFL,4.81408379,0.02558016,0.02531935,51.28261763,-0.03551750,0.55683330,0.95630822,0.98164851,-0.26503430,1.05405093,-0.00194630,0.03229699,0.07449086,0.07864782,-0.04695927,0.00000000,266379362.23850000,0.00000000,64074969.38559001,True,True
BIDU,2.31949111,0.02797264,0.03883261,47.54413563,-0.05008491,0.69459972,1.15272854,0.98164851,-0.15449312,1.05405093,0.02712746,0.04223228,0.07090275,0.00266022,-0.06135386,0.00000000,266349692.00000000,0.00000000,64074969.38559001,True,True
SCHD,0.29920056,0.01110874,0.00643058,57.11914155,0.01636401,0.48244305,0.90573650,0.98164851,1.63711480,1.05405093,0.00574685,0.01707985,0.03628207,0.02677707,0.00430676,0.00000000,264160193.49990001,0.00000000,64074969.38559001,True,True
SHEL,0.94171129,0.01470138,0.01244068,66.77949002,0.08642140,0.56614558,0.91290233,0.98164851,1.81595033,1.05405093,0.00406447,0.01229015,0.02741110,0.05736995,0.07353306,0.00000000,263710963.69699997,0.00000000,64074969.38559001,True,True
CCI,1.88215080,0.02173432,0.01087206,48.01825064,-0.03726300,1.07347554,1.32111406,0.98164851,1.15513329,1.05405093,0.00452277,0.05065200,0.07980508,0.02016580,-0.04868406,0.00000000,263550645.78420001,0.00000000,64074969.38559001,True,True
NSC,4.55033634,0.01894355,0.01283903,54.10145452,0.02251139,1.03002147,0.95928836,0.98164851,1.48321551,1.05405093,-0.00716299,0.02550036,0.04873321,0.04578365,0.01038122,0.00000000,263303421.08700001,0.00000000,64074969.38559001,True,True
KMB,1.84152178,0.01506776,0.01359887,41.40518624,-0.01988804,0.57031708,0.97220209,0.98164851,0.24514862,1.05405093,0.00449580,0.00824142,0.02217204,-0.02610525,-0.03151522,0.00000000,260518901.46700001,0.00000000,64074969.38559001,True,True
WMB,1.20577043,0.02109355,0.01606459,67.95791917,0.10895017,0.98394979,1.30698454,0.98164851,0.62472761,1.05405093,-0.00067481,0.01860151,0.06520200,0.05834085,0.09579456,0.00000000,259769514.88859999,0.00000000,64074969.38559001,True,True
ACWI,1.32178819,0.01123492,0.01070123,55.10338633,-0.00171504,0.68574052,0.35486262,0.98164851,-0.50029172,1.05405093,0.00852078,0.02503115,0.02776225,0.01986858,-0.01355782,0.00000000,259290094.57700002,0.00000000,64074969.38559001,True,True
WELL,2.26960565,0.01785545,0.01028243,56.00556900,0.01703832,0.59353143,0.98655054,0.98164851,1.59831118,1.05405093,0.00473477,0.01946536,0.03654111,0.03704006,0.00497308,0.00000000,258556913.71000001,1.00000000,64074969.38559001,True,True
QLD,1.87864598,0.03355684,0.03832881,53.35180757,-0.05530940,0.93288323,0.86275554,0.98164851,-1.23510943,1.05405093,0.03296278,0.06522972,0.05610461,0.04110954,-0.06651638,0.00000000,258058346.35369998,0.00000000,64074969.38559001,True,True
KDP,0.58940312,0.01906806,0.01581340,48.66201295,-0.02678091,0.72635981,0.75861768,0.98164851,-0.02753227,1.05405093,0.01087052,0.01541327,0.04081715,0.00285506,-0.03832632,0.00000000,257779356.29030001,0.00000000,64074969.38559001,True,True
KMI,0.55557797,0.01913767,0.02078496,77.23036686,0.15488987,0.44348189,1.36137694,0.98164851,2.20043456,1.05405093,0.00831854,0.04086652,0.07635153,0.07826649,0.14118928,0.00000000,257522830.62804997,0.00000000,64074969.38559001,True,True
CNC,1.72257658,0.02767191,0.01702811,54.42865722,0.06468387,1.18316910,0.78673871,0.98164851,-1.44236074,1.05405093,-0.00986162,-0.01813880,0.00679282,0.02875558,0.05205341,0.00000000,257320968.50000000,0.00000000,64074969.38559001,True,True
RDDT,10.69649546,0.06100779,0.04403126,58.87876743,-0.00373424,0.59460723,0.72114455,0.98164851,1.43931481,1.05405093,0.00263053,0.06376653,0.04937754,0.05677777,-0.01555306,0.00000000,256908755.00000000,0.00000000,64074969.38559001,True,True
CTAS,4.24366496,0.02157430,0.01895780,53.35436985,-0.05245363,0.22482737,0.69074110,0.98164851,2.10764949,1.05405093,0.00131336,0.03136027,0.04759724,0.08907492,-0.06369448,0.00000000,255519340.49550000,0.00000000,64074969.38559001,True,True
EBAY,1.91235893,0.02933358,0.02130120,57.51641734,0.05255725,0.52597962,0.71548420,0.98164851,1.09200764,1.05405093,0.01736878,0.02763543,0.00440163,0.06295194,0.04007064,0.00000000,253563964.91319999,0.00000000,64074969.38559001,True,True
TSCO,1.34899446,0.02556337,0.02254854,46.38631687,-0.01807702,0.73294282,1.07097574,0.98164851,1.18976089,1.05405093,0.00242959,0.00902703,-0.01703635,0.02443712,-0.02972569,0.00000000,252900701.00445002,0.00000000,64074969.38559001,True,True
