Ticker,ATR,ATRP,TRP,RSI,RelStrength,VolRegime,RVol,Spy_RVol,OBV_Score,Spy_OBV_Score,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
PWR,8.86102242,0.02628806,0.01920350,59.80627467,-0.00257089,0.58733215,1.36685920,0.98164860,2.50668028,1.05405110,0.00377898,0.05492545,0.07649758,0.06960421,-0.01440351,0.00000000,222121569.82749999,0.00000000,64171297.73840001,True,True
BBY,2.07019343,0.02663608,0.02026855,37.07102564,-0.05405941,0.86106891,1.15073374,0.98164860,-2.00346022,1.05405110,-0.00377104,-0.01086980,-0.01645248,-0.04955273,-0.06528121,0.00000000,221713534.66299999,0.00000000,64171297.73840001,True,True
IAU,0.47873884,0.00938888,0.00666797,58.61885925,0.03080628,0.99675622,0.98472206,0.98164860,1.79065066,1.05405110,-0.00507317,0.00910350,0.00413549,0.01593943,0.01857771,0.00000000,221486724.50000000,0.00000000,64171297.73840001,True,True
BKR,1.02007079,0.02238671,0.02449639,78.50266867,0.12676434,0.91334723,1.47643749,0.98164860,2.01407032,1.05405110,0.00453260,0.03261517,0.07581939,0.11982492,0.11339740,0.00000000,220015327.70300001,0.00000000,64171297.73840001,True,True
BIIB,3.82407917,0.02720796,0.02447528,29.25177368,-0.05483834,1.39047401,0.75422548,0.98164860,-1.65343008,1.05405110,-0.00481484,-0.01754509,-0.05557049,-0.06300000,-0.06605090,0.00000000,219587701.50000000,0.00000000,64171297.73840001,True,True
AJG,5.35005280,0.01830574,0.01024427,59.05704115,0.04321331,0.78853436,0.57873853,0.98164860,0.98202992,1.05405110,-0.00328078,0.01974871,0.02721084,0.06861161,0.03083755,0.00000000,218549057.25000000,0.00000000,64171297.73840001,True,True
GPN,2.41160973,0.02250854,0.01789214,41.14615334,-0.03718568,0.48909099,1.66030248,0.98164860,0.65336543,1.05405110,-0.00623296,0.00295808,0.02563563,-0.03109938,-0.04860766,0.00000000,217769392.25544998,0.00000000,64171297.73840001,True,True
NCLH,0.94194118,0.03466843,0.04158999,60.41642755,0.03291475,0.60885916,1.18148490,0.98164860,1.88904777,1.05405110,0.02760968,0.04500000,0.05350911,0.04822531,0.02066116,0.00000000,217354677.00000000,0.00000000,64171297.73840001,True,True
STX,2.40618959,0.02511397,0.02928167,67.09390064,0.03413438,0.74677618,2.15443902,0.98164860,2.32548576,1.05405110,0.02734819,0.07059068,0.09902120,0.13057094,0.02186633,0.00000000,216972185.25189999,0.00000000,64171297.73840001,True,True
SRE,2.06792944,0.02507189,0.01890034,50.20490607,-0.02738717,1.25938116,0.78714542,0.98164860,0.23047887,1.05405110,0.01416860,0.09051341,0.08192627,-0.02238047,-0.03892539,0.00000000,215912533.55629998,0.00000000,64171297.73840001,True,True
ILMN,5.69205424,0.04164816,0.02809688,47.37245450,-0.04216900,1.50689977,0.58734276,0.98164860,0.33285058,1.05405110,-0.00509573,0.00139215,-0.00014632,0.04384022,-0.05353186,0.00000000,214361480.24400002,0.00000000,64171297.73840001,True,True
GDXJ,1.22074345,0.02713752,0.02477125,54.86477847,0.02361069,1.02620112,1.04528919,0.98164860,1.70934552,1.05405110,0.00480247,0.00370614,0.01544490,0.02654471,0.01146748,0.00000000,213408191.29715002,0.00000000,64171297.73840001,True,True
GWW,21.41565802,0.01940316,0.03075055,56.13342247,-0.01132032,0.63026039,2.42807586,0.98164860,2.89955765,1.05405110,0.00292594,0.02364060,0.05807466,0.06900927,-0.02304914,0.00000000,213306839.92249998,0.00000000,64171297.73840001,True,True
OKE,2.15002818,0.02077081,0.02138882,65.34397693,0.07212565,0.54456856,1.15518155,0.98164860,2.13546578,1.05405110,0.00276091,0.02753678,0.07085995,0.07064950,0.05940690,0.00000000,213019307.10224998,0.00000000,64171297.73840001,True,True
HWM,3.03647394,0.02429801,0.02840727,71.37887138,0.11938669,0.58928135,1.75217013,0.98164860,2.76546865,1.05405110,0.01886608,0.05126436,0.11239886,0.13097307,0.10610728,0.00000000,212966169.32580000,0.00000000,64171297.73840001,True,True
SPG,3.15736198,0.01905055,0.01826399,49.99117508,-0.03132688,0.57820412,0.87410936,0.98164860,0.95009799,1.05405110,0.00827985,0.00328099,0.01859750,0.00351183,-0.04281837,0.00000000,210987745.18050003,0.00000000,64171297.73840001,True,True
PAYX,2.80641208,0.01978548,0.02235586,61.88758594,0.04848466,0.61377990,0.93609778,0.98164860,1.64348515,1.05405110,-0.00374363,0.03232145,0.05199063,0.05624437,0.03604637,0.00000000,210639032.25299999,0.00000000,64171297.73840001,True,True
A,3.74581164,0.02557828,0.02538154,72.07018331,0.08524444,1.19921171,2.13048506,0.98164860,2.14640504,1.05405110,0.01824490,0.02740303,0.07194618,0.10440344,0.07237006,0.00000000,210605120.37349999,0.00000000,64171297.73840001,True,True
D,0.97441905,0.01846739,0.01917584,56.31409172,0.04509078,1.00156307,1.19188047,0.98164860,1.87609006,1.05405110,0.00399587,0.02961562,0.03540011,0.01617740,0.03269275,0.00000000,209872576.98734999,0.00000000,64171297.73840001,True,True
CPRT,0.99993969,0.01757363,0.01528998,44.52501298,-0.05771371,0.45756769,0.88573744,0.98164860,-0.07582684,1.05405110,0.00886525,0.01209534,0.02264558,0.01029830,-0.06889216,0.00000000,209643683.50000000,0.00000000,64171297.73840001,True,True
SWKS,2.23760790,0.02490110,0.03203769,62.35588688,0.04411811,0.91602871,0.96092423,0.98164860,1.42483828,1.05405110,0.02405964,0.02260525,0.03813713,0.05867744,0.03173162,0.00000000,208513065.65509999,0.00000000,64171297.73840001,True,True
ROK,6.35448690,0.02253428,0.02274887,53.25134440,-0.02043227,0.78726118,1.18544366,0.98164860,0.58355933,1.05405110,0.02007285,0.03473050,0.04828181,0.02032753,-0.03205300,0.00000000,208482446.92199999,0.00000000,64171297.73840001,True,True
IR,2.00574512,0.02185169,0.02046215,45.72844800,-0.06877241,0.28370977,1.13456415,0.98164860,2.50200901,1.05405110,0.01245200,0.02773999,0.05584939,0.01502483,-0.07981967,0.00000000,207778716.50940001,0.00000000,64171297.73840001,True,True
BKLN,0.02783572,0.00141143,0.00094312,71.63087400,0.01682628,0.89635230,0.63130716,0.98164860,0.58310375,1.05405110,0.00094401,0.00236848,0.00236848,0.00379700,0.00476355,0.00000000,207272843.99524999,0.00000000,64171297.73840001,True,True
FLUT,6.87032609,0.02611298,0.02204485,53.28075817,-0.03515489,1.04527186,0.95746220,0.98164860,2.01250810,1.05405110,0.02150955,0.01348228,0.03582677,0.03322337,-0.04660096,0.00000000,207077352.00000000,0.00000000,64171297.73840001,True,True
SYY,1.22854483,0.01728417,0.01573878,32.11679575,-0.06058332,0.77460015,1.42980423,0.98164860,-1.17430922,1.05405110,-0.00204844,-0.01176634,-0.00706573,-0.02832489,-0.07172773,0.00000000,204622902.38679999,0.00000000,64171297.73840001,True,True
HBAN,0.38182947,0.02331868,0.02527726,57.34302448,0.00655916,0.83899981,1.86142934,0.98164860,1.83942626,1.05405110,0.01009204,0.02531606,0.06179724,0.04741192,-0.00538177,0.00000000,204605538.74800000,0.00000000,64171297.73840001,True,True
TRGP,4.93706479,0.02339331,0.03189352,79.82604100,0.19034990,0.45896300,1.19681573,0.98164860,1.92535848,1.05405110,0.01300783,0.07120705,0.11598418,0.17841568,0.17622864,0.00000000,204023092.94745001,0.00000000,64171297.73840001,True,True
W,2.39516851,0.05323780,0.04289842,48.26230739,-0.10001721,0.64764856,1.75841203,0.98164860,0.29344800,1.05405110,0.03879012,0.05338328,0.02018141,-0.02323057,-0.11069381,0.00000000,204001111.00000000,0.00000000,64171297.73840001,True,True
EFX,6.19355922,0.02374795,0.01890692,56.28582502,-0.02732599,0.93442933,0.78920959,0.98164860,0.34694689,1.05405110,-0.00518380,0.04173257,0.07579539,0.04674983,-0.03886493,0.00000000,203503872.74400002,0.00000000,64171297.73840001,True,True
GEHC,1.94160543,0.02294532,0.02076843,59.07899319,0.06853303,0.75392509,0.92812135,0.98164860,0.42232002,1.05405110,-0.00305849,0.00725035,0.00017375,0.08158669,0.05585689,0.00000000,203458084.66290000,0.00000000,64171297.73840001,True,True
PSA,6.03938226,0.02125787,0.01053851,42.21652071,-0.04941583,0.67958420,0.76737325,0.98164860,-0.24788399,1.05405110,-0.00547494,0.02100217,0.02449992,-0.00171826,-0.06069272,0.00000000,200754181.55549997,0.00000000,64171297.73840001,True,True
CAH,2.33136883,0.01869522,0.01663138,68.67457704,0.10111628,1.58298418,0.82487301,0.98164860,1.16315333,1.05405110,-0.00598621,0.01805832,0.03865471,0.06989713,0.08805361,0.00000000,200684191.19099998,0.00000000,64171297.73840001,True,True
FAST,0.75515142,0.02027323,0.05822754,55.59111778,-0.01467199,0.37952795,2.51913004,0.98164860,2.83065006,1.05405110,0.01752110,0.03173420,0.06212432,0.06989148,-0.02636105,0.00000000,200238041.58020002,0.00000000,64171297.73840001,True,True
PHM,3.06613269,0.02640896,0.02221323,54.62232508,0.01382183,0.75385265,1.27357106,0.98164860,2.56187869,1.05405110,0.00085343,0.04026593,0.08753524,0.08722972,0.00179474,0.00000000,199498683.97549999,0.00000000,64171297.73840001,True,True
XEL,1.25968012,0.01949622,0.01438908,51.92704414,0.00621383,0.41992781,0.83866725,0.98164860,1.51855231,1.05405110,0.00785551,0.04119732,0.05286357,0.00617300,-0.00572300,0.00000000,198119698.13325000,0.00000000,64171297.73840001,True,True
IWB,4.03147665,0.01237249,0.01287127,56.15506884,-0.00027010,0.69759907,0.53123679,0.98164860,-0.32630432,1.05405110,0.00968654,0.02658442,0.03092373,0.02438334,-0.01213001,0.00000000,197848528.22200000,0.00000000,64171297.73840001,True,True
VTEB,0.16572843,0.00343119,0.00260246,45.99639742,0.00229808,1.04034047,0.67084578,0.98164860,0.16537382,1.05405110,0.00220774,0.00807495,0.00462790,-0.00517796,-0.00959230,0.00000000,197843983.49715000,0.00000000,64171297.73840001,True,True
APTV,1.63211249,0.02668595,0.01765860,57.46534381,0.06714239,0.93039617,0.80842784,0.98164860,0.45106979,1.05405110,-0.00277189,-0.00504311,0.03049705,0.01426202,0.05448276,0.00000000,196820546.00000000,0.00000000,64171297.73840001,True,True
JPST,0.02553024,0.00052857,0.00039544,87.04274523,0.01576362,0.88644334,0.65325744,0.98164860,1.71358093,1.05405110,0.00019880,0.00118981,0.00138908,0.00198528,0.00371349,0.00000000,196148544.87945002,0.00000000,64171297.73840001,True,True
RSG,2.88894304,0.01365898,0.01291695,68.89110611,0.04218635,0.67608045,1.19922505,0.98164860,0.95914693,1.05405110,0.00854020,0.03251239,0.03606296,0.06816931,0.02982277,0.00000000,195709787.96850002,0.00000000,64171297.73840001,True,True
IP,1.03540038,0.01892895,0.01317384,62.82796566,0.03268403,0.88850919,1.47818895,0.98164860,2.06055358,1.05405110,0.01190811,0.02724584,0.05250469,0.07091842,0.02043318,0.00000000,193897206.13159999,0.00000000,64171297.73840001,True,True
ET,0.39360639,0.02088884,0.01429186,67.88536923,0.09805308,0.63292064,1.05857554,0.98164860,2.20756589,1.05405110,0.00197280,0.01806187,0.04479623,0.02942478,0.08502675,0.00000000,193720543.40250000,0.00000000,64171297.73840001,True,True
MBB,0.48480056,0.00552348,0.00458580,50.09957926,0.00393934,1.20402842,0.80980666,0.98164860,-0.89549957,1.05405110,-0.00076277,0.01249193,0.01182079,-0.00010822,-0.00797051,0.00000000,193565735.17950001,0.00000000,64171297.73840001,True,True
U,1.49345751,0.06860163,0.05098760,43.85111756,-0.12434974,0.41986832,0.73785265,0.98164860,1.54647568,1.05405110,0.00091954,-0.00865209,0.04162679,-0.11179111,-0.13473768,0.00000000,192675053.50000000,0.00000000,64171297.73840001,True,True
SSO,1.16682148,0.02455324,0.02484949,54.26204476,-0.02054266,0.74534670,0.77067347,0.98164860,0.79994459,1.05405110,0.01904405,0.05183233,0.05764018,0.04085937,-0.03216208,0.00000000,192580266.82609999,0.00000000,64171297.73840001,True,True
TIP,0.37839788,0.00365408,0.00224036,54.50086048,0.00899478,1.02557713,0.36760375,0.98164860,0.62779131,1.05405110,0.00037675,0.00865915,0.00904245,0.00440345,-0.00297504,0.00000000,192225367.76050001,0.00000000,64171297.73840001,True,True
LYV,2.58646170,0.01907279,0.01961507,62.22713575,-0.00429463,0.58156245,0.83320318,0.98164860,2.20979266,1.05405110,0.01534891,0.03298294,0.05524862,0.04936934,-0.01610680,0.00000000,191843376.00000000,0.00000000,64171297.73840001,True,True
USFR,0.01672681,0.00034557,0.00039667,99.10902269,0.01710124,1.05681719,0.72782311,0.98164860,1.50682056,1.05405110,0.00039683,0.00039683,0.00099059,0.00238362,0.00503525,0.00000000,191605168.52114999,0.00000000,64171297.73840001,True,True
PPG,2.24541645,0.01916800,0.01297548,53.49459956,-0.00780549,0.39009960,1.34484682,0.98164860,2.33750867,1.05405110,0.00534668,0.03183300,0.06237644,0.04175226,-0.01957601,0.00000000,191257980.03200001,0.00000000,64171297.73840001,True,True
VMC,5.18216568,0.01932843,0.01243888,56.80457396,-0.01320258,0.79933335,0.97094171,0.98164860,2.45456426,1.05405110,0.00345450,0.03856598,0.07314799,0.05685330,-0.02490908,0.00000000,191237488.21200001,0.00000000,64171297.73840001,True,True
AMP,10.38234672,0.01904298,0.01479624,59.02442806,0.01559136,0.42394575,2.00635237,0.98164860,2.34026055,1.05405110,0.01054087,0.04845493,0.07121581,0.04194688,0.00354329,0.00000000,190100209.33300000,0.00000000,64171297.73840001,True,True
DKS,6.83586119,0.03068367,0.01666180,55.11788617,0.02800811,0.96108591,0.97157392,0.98164860,-0.16327326,1.05405110,0.00396114,0.03335436,-0.00778947,0.00493480,0.01581273,0.00000000,188453101.82999998,0.00000000,64171297.73840001,True,True
PEG,1.54905235,0.01814176,0.01486309,59.05393453,0.03658538,0.99570640,1.35851115,0.98164860,-0.68650980,1.05405110,-0.00384295,0.03621020,0.04642014,0.03572252,0.02428825,0.00000000,187347013.14985001,0.00000000,64171297.73840001,True,True
BURL,8.03584247,0.02765640,0.01514317,55.89871873,0.02213685,0.59888151,0.60198049,0.98164860,1.79201155,1.05405110,0.00386954,0.02504763,0.01219257,0.01665500,0.01001112,0.00000000,187334423.50000000,0.00000000,64171297.73840001,True,True
KEY,0.45843415,0.02625776,0.02895928,59.51414763,0.01756575,1.04664255,1.57392367,0.98164860,1.54320955,1.05405110,0.02578716,0.04691604,0.09449836,0.07774266,0.00549425,0.00000000,186777426.64344999,0.00000000,64171297.73840001,True,True
IVW,1.69129037,0.01636215,0.01714297,55.77674073,-0.00247967,0.92207051,0.71609081,0.98164860,-1.06457097,1.05405110,0.01297505,0.03282341,0.02719892,0.02284849,-0.01431337,0.00000000,183688590.85535002,0.00000000,64171297.73840001,True,True
ZM,2.10972755,0.02702354,0.02817984,37.88915143,-0.05719245,0.87857774,1.19793889,0.98164860,-1.61714252,1.05405110,-0.01724572,-0.01426768,-0.01749308,-0.04302525,-0.06837709,0.00000000,182722065.50000000,0.00000000,64171297.73840001,True,True
VEEV,6.01605205,0.02777622,0.01472829,48.49101532,-0.02447692,1.03275164,0.68371146,0.98164860,0.66566005,1.05405110,0.00856810,0.02717443,-0.00532721,0.02854022,-0.03604967,0.00000000,182705908.50000000,0.00000000,64171297.73840001,True,True
ADM,1.09658240,0.02221430,0.01345318,50.98321569,0.00417375,1.05326617,1.05938741,0.98164860,0.11075634,1.05405110,0.00548944,0.00195260,0.00391489,0.02130591,-0.00773888,0.00000000,182331978.66729999,0.00000000,64171297.73840001,True,True
RMD,5.55239781,0.02336248,0.01872399,55.78548699,0.00679919,0.88201170,0.98072432,0.98164860,0.85726299,1.05405110,0.01117701,0.04785524,0.02549244,0.04946084,-0.00514458,0.00000000,182236328.70450002,0.00000000,64171297.73840001,True,True
AFL,1.80882574,0.01735901,0.01990384,57.86935968,0.03812785,0.29463417,1.12345576,0.98164860,1.91024346,1.05405110,0.00528687,0.02740037,0.05446108,0.04034545,0.02581242,0.00000000,182130742.27574998,0.00000000,64171297.73840001,True,True
CCJ,2.06642551,0.04010164,0.06546516,47.35822402,-0.03580233,0.86282961,1.94340283,0.98164860,0.13192658,1.05405110,0.04282002,0.05238468,0.04853869,-0.01015970,-0.04724072,0.00000000,181978649.30629998,0.00000000,64171297.73840001,True,True
LHX,3.94992446,0.01845250,0.01072601,51.08038920,-0.00568285,0.94272898,0.73044367,0.98164860,1.19348886,1.05405110,-0.00146474,0.01521454,0.04743474,0.05208344,-0.01747855,0.00000000,181203516.75900000,0.00000000,64171297.73840001,True,True
VRSK,5.18920509,0.01875614,0.01540119,51.38272391,0.00189845,0.93648869,0.84107551,0.98164860,1.39897053,1.05405110,0.00028562,0.01850236,0.03692835,0.01887369,-0.00998719,0.00000000,180570921.77850002,0.00000000,64171297.73840001,True,True
EWY,0.85981922,0.01603375,0.01167353,56.35696248,0.02222289,0.52250470,1.09711858,0.98164860,1.34354531,1.05405110,0.00531852,0.01537098,0.02447831,0.07257635,0.01009614,0.00000000,180541247.42649999,0.00000000,64171297.73840001,True,True
LYFT,0.62763754,0.04680369,0.03094705,43.04182433,-0.05031531,0.64769023,0.99021742,0.98164860,-0.38647367,1.05405110,-0.01397059,0.03392444,0.03312789,-0.01758242,-0.06158153,0.00000000,180310097.50000000,0.00000000,64171297.73840001,True,True
IBB,2.31866599,0.01752436,0.01153343,43.09852460,-0.02146740,1.01289777,0.79092938,0.98164860,-0.34514736,1.05405110,-0.00232997,0.00820671,-0.00060427,-0.00195368,-0.03307585,0.00000000,180209250.11699998,0.00000000,64171297.73840001,True,True
SBAC,4.46018343,0.02235771,0.01075732,48.51414863,-0.02932405,0.82973564,0.74265030,0.98164860,1.75166516,1.05405110,-0.00278930,0.04404530,0.05629008,0.01601756,-0.04083929,0.00000000,179258169.87000000,0.00000000,64171297.73840001,True,True
NTAP,2.89126824,0.02417064,0.02268870,57.37451897,-0.01576426,0.91194516,1.29948928,0.98164860,0.78446075,1.05405110,0.01758371,0.04626998,0.04996182,0.05796666,-0.02744036,0.00000000,179202809.93274999,0.00000000,64171297.73840001,True,True
ENTG,3.71229014,0.03505269,0.02848753,58.07175745,0.00888095,0.55420939,1.09259551,0.98164860,0.90719018,1.05405110,0.01401735,0.06914849,0.07541709,0.09410868,-0.00308752,0.00000000,178167695.50749999,0.00000000,64171297.73840001,True,True
DRI,3.95002159,0.02222109,0.01172367,55.91152643,0.10606731,0.24369025,0.61061290,0.98164860,-0.46552266,1.05405110,0.00381173,-0.00159511,0.00960992,-0.01804161,0.09294590,0.00000000,178143580.21200001,0.00000000,64171297.73840001,True,True
OTIS,1.44889033,0.01556220,0.01888764,52.70383247,-0.00293387,0.54987101,1.05121596,0.98164860,0.65152011,1.05405110,0.01684564,0.03257776,0.04406685,0.02742842,-0.01476219,0.00000000,177291558.47810000,0.00000000,64171297.73840001,True,True
CFG,1.27272836,0.02779854,0.05006334,64.89420583,0.05321250,0.81099520,1.72870608,0.98164860,1.94588746,1.05405110,0.01581047,0.04026175,0.09792185,0.09036783,0.04071812,0.00000000,176337422.32590002,0.00000000,64171297.73840001,True,True
CDW,4.39920080,0.02366103,0.01764681,63.79552827,0.07427471,1.03774019,0.80444152,0.98164860,1.94865281,1.05405110,0.00500541,0.01162746,0.03051768,0.10997946,0.06153047,0.00000000,175736008.29600000,0.00000000,64171297.73840001,True,True
JEPI,0.48717242,0.00904735,0.00666704,55.21640376,0.00639112,0.26178505,0.99148850,0.98164860,1.07575096,1.05405110,0.00429156,0.01739012,0.02523533,0.01756700,-0.00554782,0.00000000,175554950.48124999,0.00000000,64171297.73840001,True,True
AME,2.99275681,0.01667079,0.02445396,46.04215785,-0.03422262,0.57440502,2.51745265,0.98164860,-1.10984998,1.05405110,-0.00072363,0.00881698,0.02599845,0.01345279,-0.04567975,0.00000000,175452064.77550000,0.00000000,64171297.73840001,True,True
AA,1.33880907,0.03430135,0.02428595,55.42222544,0.04016100,0.42169543,1.20200006,0.98164860,2.52173102,1.05405110,0.01593499,0.07185658,0.10080803,0.04053831,0.02782145,0.00000000,175003280.35685000,0.00000000,64171297.73840001,True,True
ETR,1.57056126,0.01969563,0.01975882,75.45526710,0.10987556,0.77553606,0.99830403,0.98164860,2.31579187,1.05405110,0.00836239,0.05711684,0.07612479,0.08740078,0.09670898,0.00000000,174418456.99734998,0.00000000,64171297.73840001,True,True
GLW,0.91917344,0.01879301,0.02167024,63.00528291,0.04687246,1.08561002,1.48596621,0.98164860,1.09261093,1.05405110,0.01218503,0.05081061,0.05772342,0.06700873,0.03445329,0.00000000,172510008.77100000,0.00000000,64171297.73840001,True,True
AXON,20.45412537,0.03444093,0.02889424,49.33792236,-0.07435705,0.45319100,0.50520062,0.98164860,0.40231962,1.05405110,0.01374095,0.02430148,0.04191228,-0.00435883,-0.08533806,0.00000000,172176145.50000000,0.00000000,64171297.73840001,True,True
ALGN,7.57329893,0.03377469,0.04053873,56.60255702,-0.01376852,0.67345519,1.07081341,0.98164860,-0.12831330,1.05405110,0.02430222,0.06542811,0.05709033,0.07549523,-0.02546830,0.00000000,171654849.00000000,0.00000000,64171297.73840001,True,True
Z,2.50402764,0.03216064,0.02594400,57.33004172,-0.03485116,0.79722691,1.24690070,0.98164860,0.75578568,1.05405110,0.01751176,0.08379733,0.09307876,0.06453377,-0.04630083,0.00000000,170532211.50000000,0.00000000,64171297.73840001,True,True
TCOM,1.98472601,0.02969582,0.04288309,50.04200883,-0.06330930,0.18776723,1.20126500,0.98164860,0.36009951,1.05405110,0.02051405,0.04285792,0.06349949,0.03690074,-0.07442137,0.00000000,170526226.16865000,0.00000000,64171297.73840001,True,True
ICLR,7.55247275,0.03812262,0.03250719,35.86010456,-0.01808004,1.69356882,1.26616616,0.98164860,-1.37838026,1.05405110,-0.02153405,-0.01063724,-0.09215471,-0.06828764,-0.02972867,0.00000000,170093248.50000000,0.00000000,64171297.73840001,True,True
GME,1.88462573,0.06850693,0.06434024,40.17598346,-0.05433857,1.03129406,0.77536053,0.98164860,-0.80531665,1.05405110,-0.00757576,-0.01327116,-0.14856082,-0.10273973,-0.06555707,0.00000000,169787452.00000000,0.00000000,64171297.73840001,True,True
GDDY,4.64933586,0.02314139,0.02185058,54.05551769,-0.02730693,0.55091459,1.22967960,0.98164860,2.51679395,1.05405110,0.00029873,0.01736885,0.04174012,0.01005480,-0.03884610,0.00000000,168849335.50000000,0.00000000,64171297.73840001,True,True
LYB,1.35017332,0.01918707,0.01384276,57.67900462,0.04751009,1.01220284,0.66827799,0.98164860,2.10369336,1.05405110,0.00874440,0.02642461,0.06650248,0.06210474,0.03508336,0.00000000,168227279.14500001,0.00000000,64171297.73840001,True,True
RIO,1.04270860,0.01811689,0.03273245,56.03278127,0.00936264,1.13559809,1.55129286,0.98164860,0.22500344,1.05405110,0.02191032,0.01192590,0.03841005,0.03964617,-0.00261155,0.00000000,168055120.84584999,0.00000000,64171297.73840001,True,True
IWN,2.91013129,0.01774990,0.01048478,50.82745532,-0.02733372,0.60059692,0.56027477,0.98164860,-0.70383689,1.05405110,0.00396806,0.02290991,0.04376170,0.01848090,-0.03887257,0.00000000,167983050.71950001,0.00000000,64171297.73840001,True,True
CP,1.36442106,0.01834925,0.01256348,51.61045050,0.02313422,0.54329402,1.34104090,0.98164860,2.10700714,1.05405110,0.00348718,0.00849153,0.00174055,0.01547277,0.01099666,0.00000000,167591333.71439999,0.00000000,64171297.73840001,True,True
QUAL,2.07044055,0.01157317,0.01040246,52.86345220,-0.00273876,0.71164331,1.51300664,0.98164860,2.07287736,1.05405110,0.00679828,0.02292870,0.02461012,0.01734433,-0.01456939,0.00000000,166735036.88749999,0.00000000,64171297.73840001,True,True
WYNN,2.44646577,0.02917513,0.03188738,45.03362671,-0.04452996,0.60071088,1.61878839,0.98164860,1.62942397,1.05405110,0.02630304,0.03508612,0.04337650,0.01038283,-0.05586481,0.00000000,166247028.73369998,0.00000000,64171297.73840001,True,True
SYF,1.70329738,0.02521581,0.02254666,60.37223703,0.01495806,0.62858482,0.83488839,0.98164860,0.90000305,1.05405110,0.01386262,0.04072055,0.07809333,0.05363906,0.00291750,0.00000000,166100911.38975000,0.00000000,64171297.73840001,True,True
NDAQ,1.32748216,0.01704750,0.01243104,54.31494348,-0.00849692,0.51370017,1.02830241,0.98164860,2.36679103,1.05405110,0.00561245,0.03383514,0.03887635,0.01808027,-0.02025924,0.00000000,165398268.79220000,0.00000000,64171297.73840001,True,True
ALAB,8.18147762,0.06137643,0.05926482,55.63273190,0.03387752,0.86316364,0.81245539,0.98164860,0.07507391,1.05405110,0.04222048,0.03775788,0.02775636,-0.00987893,0.02161251,0.00000000,164848320.00000000,0.00000000,64171297.73840001,True,True
VXUS,0.56223385,0.00976911,0.01042011,51.15547674,-0.00401101,0.70016036,0.69737856,0.98164860,0.42658440,1.05405110,0.00489771,0.02005831,0.02180961,0.01138756,-0.01582655,0.00000000,164362117.30844998,0.00000000,64171297.73840001,True,True
ED,1.44812349,0.01599679,0.02231737,61.94254655,0.03850802,0.71117017,1.70921217,0.98164860,2.67901034,1.05405110,0.01550644,0.04789052,0.06239335,0.05189164,0.02618808,0.00000000,163924073.69849998,0.00000000,64171297.73840001,True,True
CLX,2.48592765,0.01609213,0.00954810,46.05410094,-0.01341881,0.69477466,0.88095676,0.98164860,-0.22957545,1.05405110,-0.00118321,0.00785506,0.01719903,-0.00957846,-0.02512274,0.00000000,163499656.24050000,0.00000000,64171297.73840001,True,True
CSGP,2.14050353,0.02898448,0.02802979,53.64721613,-0.00642636,1.21822992,0.83220603,0.98164860,1.11915026,1.05405110,0.00585671,0.06091079,0.05696293,0.04263730,-0.01821324,0.00000000,163484643.50000000,0.00000000,64171297.73840001,True,True
VCLT,0.63600920,0.00900048,0.00602571,46.69956638,-0.01394636,1.07232561,1.24440412,0.98164860,2.47558563,1.05405110,0.00187860,0.02063988,0.01771909,-0.00160503,-0.02564403,0.00000000,163345980.02275002,0.00000000,64171297.73840001,True,True
CTVA,1.31321354,0.02128830,0.01331883,69.62770105,0.06985940,1.11056257,0.88649472,0.98164860,2.38371707,1.05405110,0.01119597,0.02348536,0.09161001,0.10614190,0.05716754,0.00000000,162389136.05739999,0.00000000,64171297.73840001,True,True
WAB,4.16552703,0.02075758,0.02860845,61.39780246,0.00895367,0.83512875,0.91324107,0.98164860,1.60835271,1.05405110,0.01174211,0.01812250,0.06788031,0.06731235,-0.00301567,0.00000000,161895640.78500003,0.00000000,64171297.73840001,True,True
CNQ,0.77837792,0.02568438,0.02153075,45.39089219,0.02086151,1.26422703,1.08796768,0.98164860,0.68527102,1.05405110,0.01038878,-0.01362769,-0.04948076,-0.00765246,0.00875091,0.00000000,161561282.23404998,0.00000000,64171297.73840001,True,True
WEC,1.56883594,0.01638142,0.01767165,65.89796190,0.05571380,0.89246461,1.33443173,0.98164860,2.13325159,1.05405110,0.00650550,0.04705042,0.06016547,0.05362335,0.04318975,0.00000000,161253286.95380002,0.00000000,64171297.73840001,True,True
FITB,0.98506598,0.02302670,0.02729124,55.91116177,-0.00757647,0.96660952,1.88664551,0.98164860,1.72884959,1.05405110,0.02472998,0.03380836,0.07830845,0.05146047,-0.01934971,0.00000000,160952449.21864998,0.00000000,64171297.73840001,True,True
ONON,2.03078159,0.03502555,0.04863746,58.81408772,0.01375399,1.19714610,2.03740757,0.98164860,1.93465203,1.05405110,0.02929167,0.06385321,0.02383895,0.04713744,0.00172771,0.00000000,159859880.00000000,0.00000000,64171297.73840001,True,True
IEI,0.32953066,0.00295300,0.00146964,52.45514461,0.00930121,1.10599655,0.81333069,0.98164860,1.22681372,1.05405110,-0.00042995,0.00793945,0.00767550,0.00017029,-0.00267224,0.00000000,159716669.38099998,0.00000000,64171297.73840001,True,True
